sample_id,query,generated_code
2830,left guy,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2831,gg,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2832,9,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    for patch in person_patches:
        if patch.exists(""9""):
            return patch
    # Remember: return the person
    return person_patches[0]"
2833,red shirt player,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""red shirt""])
    # Remember: return the person
    return person_patch"
2834,woman,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2835,burton on right,"
    # Return the burton
    image_patch = ImagePatch(image)
    burton_patches = image_patch.find(""burton"")
    if len(burton_patches) == 0:
        burton_patches = [image_patch]
    elif len(burton_patches) == 1:
        return burton_patches[0]
    burton_patches.sort(key=lambda burton: burton.horizontal_center)
    burton_patch = burton_patches[-1]
    # Remember: return the burton
    return burton_patch"
2836,lady,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2837,leg on right with shoe,"
    # Return the leg
    image_patch = ImagePatch(image)
    leg_patches = image_patch.find(""leg"")
    if len(leg_patches) == 0:
        leg_patches = [image_patch]
    elif len(leg_patches) == 1:
        return leg_patches[0]
    leg_patches_right = [leg for leg in leg_patches if leg.horizontal_center > image_patch.horizontal_center]
    if len(leg_patches_right) == 0:
        leg_patches_right = leg_patches
    leg_patches_right.sort(key=lambda leg: leg.vertical_center)
    leg_patch = leg_patches_right[0]
    # Remember: return the leg
    return leg_patch"
2838,white shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, ""white shirt"")
    # Remember: return the person
    return person_patch"
2839,right,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_rightmost = person_patches[-1]
    # Remember: return the person
    return person_rightmost"
2840,right chick laying downblack white dots,"
    # Return the chick
    image_patch = ImagePatch(image)
    chick_patches = image_patch.find(""chick"")
    if len(chick_patches) == 0:
        chick_patches = [image_patch]
    elif len(chick_patches) == 1:
        return chick_patches[0]
    chick_patches_right = [chick for chick in chick_patches if chick.horizontal_center > image_patch.horizontal_center]
    if len(chick_patches_right) == 0:
        chick_patches_right = chick_patches
    chick_patches_right.sort(key=lambda chick: chick.vertical_center)
    chick_patch = chick_patches_right[0]
    # Remember: return the chick
    return chick_patch"
2841,guy white shirt,"
    # Return the guy
    image_patch = ImagePatch(image)
    guy_patches = image_patch.find(""guy"")
    if len(guy_patches) == 0:
        guy_patches = [image_patch]
    guy_patch = best_image_match(guy_patches, [""white shirt""])
    # Remember: return the guy
    return guy_patch"
2842,person on left black shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2843,person second from left,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[1]
    # Remember: return the person
    return person_patch"
2844,snowboard that says ltr on left,"
    # Return the snowboard
    image_patch = ImagePatch(image)
    snowboard_patches = image_patch.find(""snowboard"")
    if len(snowboard_patches) == 0:
        snowboard_patches = [image_patch]
    elif len(snowboard_patches) == 1:
        return snowboard_patches[0]
    snowboard_patches_left = [s for s in snowboard_patches if s.horizontal_center < image_patch.horizontal_center]
    if len(snowboard_patches_left) == 0:
        snowboard_patches_left = snowboard_patches
    snowboard_patches_left.sort(key=lambda s: s.vertical_center)
    snowboard_patch = snowboard_patches_left[0]
    # Remember: return the snowboard
    return snowboard_patch"
2845,little girl,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patches.sort(key=lambda girl: girl.horizontal_center)
    # Remember: return the girl
    return girl_patches[0]"
2846,kid bottom left boy,"
    # Return the kid
    image_patch = ImagePatch(image)
    kid_patches = image_patch.find(""kid"")
    if len(kid_patches) == 0:
        kid_patches = [image_patch]
    kid_patches.sort(key=lambda kid: kid.horizontal_center)
    kid_patch = kid_patches[len(kid_patches) // 2]
    boy_patches = image_patch.find(""boy"")
    boy_patches.sort(key=lambda boy: boy.vertical_center)
    boy_patch = boy_patches[0]
    # Remember: return the kid
    return kid_patch"
2847,guy front right,"
    # Return the guy
    image_patch = ImagePatch(image)
    guy_patches = image_patch.find(""guy"")
    guy_patches.sort(key=lambda guy: guy.horizontal_center)
    guy_patch = guy_patches[0]
    # Remember: return the guy
    return guy_patch"
2848,guy on right elephant,"
    # Return the guy
    image_patch = ImagePatch(image)
    guy_patches = image_patch.find(""guy"")
    if len(guy_patches) == 0:
        guy_patches = [image_patch]
    guy_patches.sort(key=lambda guy: guy.horizontal_center)
    guy_patch = guy_patches[-1]
    elephant_patches = image_patch.find(""elephant"")
    if len(elephant_patches) == 0:
        elephant_patches = [image_patch]
    elephant_patches.sort(key=lambda elephant: elephant.horizontal_center)
    elephant_patch = elephant_patches[-1]
    if guy_patch.horizontal_center > elephant_patch.horizontal_center:
        guy_patch = guy_patches[0]
    # Remember: return the guy
    return guy_patch"
2849,girl,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patches.sort(key=lambda girl: girl.horizontal_center)
    # Remember: return the girl
    return girl_patches[len(girl_patches) // 2]  # Return the middle girl"
2850,man second from right,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[1]
    # Remember: return the man
    return man_patch"
2851,black blob in front of wiimote,"
    # Return the blob
    image_patch = ImagePatch(image)
    blob_patches = image_patch.find(""blob"")
    blob_patches.sort(key=lambda blob: distance(blob, image_patch.find(""wiimote"")[0]))
    blob_patch = blob_patches[0]
    # Remember: return the blob
    return blob_patch"
2852,woman,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    # Remember: return the woman
    return woman_patches[0]"
2853,little girl yellow head band,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patches.sort(key=lambda girl: girl.horizontal_center)
    girl_patch = girl_patches[0]
    # Remember: return the girl
    return girl_patch"
2854,woman in middle,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[len(woman_patches) // 2]
    # Remember: return the woman
    return woman_patch"
2855,partial person on the right,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2856,man on the right,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    # Remember: return the man
    return man_patches[0]"
2857,upper right corner person in red shirt includes hand,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person.horizontal_center, image_patch.horizontal_center))
    person_patch = person_patches[-1]
    if person_patch.exists(""red shirt""):
        person_patch = person_patch.find(""red shirt"")[0]
    if person_patch.exists(""hand""):
        person_patch = person_patch.find(""hand"")[0]
    # Remember: return the person
    return person_patch"
2858,person far left,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2859,main person,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2860,man phone,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2861,tan jacket,"
    # Return the jacket
    image_patch = ImagePatch(image)
    jacket_patches = image_patch.find(""jacket"")
    if len(jacket_patches) == 0:
        jacket_patches = [image_patch]
    jacket_patch = jacket_patches[0]
    # Remember: return the jacket
    return jacket_patch"
2862,batter,"
    # Return the batter
    image_patch = ImagePatch(image)
    batter_patches = image_patch.find(""batter"")
    batter_patches.sort(key=lambda batter: batter.horizontal_center)
    batter_patch = batter_patches[0]
    # Remember: return the batter
    return batter_patch"
2863,man with scissors,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2864,player in white,"
    # Return the player
    image_patch = ImagePatch(image)
    player_patches = image_patch.find(""player"")
    player_patches.sort(key=lambda player: player.horizontal_center)
    player_patch = player_patches[0]
    # Remember: return the player
    return player_patch"
2865,standing,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2866,lady standing with umbrella right,"
    # Return the lady
    image_patch = ImagePatch(image)
    lady_patches = image_patch.find(""lady"")
    if len(lady_patches) == 0:
        lady_patches = [image_patch]
    elif len(lady_patches) == 1:
        return lady_patches[0]
    lady_patches_right = [lady for lady in lady_patches if lady.horizontal_center > image_patch.horizontal_center]
    if len(lady_patches_right) == 0:
        lady_patches_right = lady_patches
    lady_patches_right.sort(key=lambda lady: lady.vertical_center)
    lady_patch = lady_patches_right[0]
    # Remember: return the lady
    return lady_patch"
2867,woman in back,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[-1]
    # Remember: return the woman
    return woman_patch"
2868,man reflective gear,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2869,man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    if len(man_patches) == 0:
        man_patches = [image_patch]
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2870,batter,"
    # Return the batter
    image_patch = ImagePatch(image)
    batter_patches = image_patch.find(""batter"")
    batter_patches.sort(key=lambda batter: batter.horizontal_center)
    batter_patch = batter_patches[0]
    # Remember: return the batter
    return batter_patch"
2871,guy in tan suit jacket and gray shirt,"
    # Return the guy
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""guy in tan suit jacket"", ""guy in gray shirt""])
    # Remember: return the guy
    return person_patch"
2872,blue and red on right,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""blue"", ""red""])
    # Remember: return the person
    return person_patch"
2873,blue helmet front,"
    # Return the helmet
    image_patch = ImagePatch(image)
    helmet_patches = image_patch.find(""helmet"")
    if len(helmet_patches) == 0:
        helmet_patches = [image_patch]
    helmet_patch = best_image_match(helmet_patches, [""blue helmet""])
    # Remember: return the helmet
    return helmet_patch"
2874,right person looking left,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    rightmost_person = person_patches[-1]
    person_patches.sort(key=lambda person: distance(person, rightmost_person))
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2875,puppy on the right,"
    # Return the puppy
    image_patch = ImagePatch(image)
    puppy_patches = image_patch.find(""puppy"")
    if len(puppy_patches) == 0:
        puppy_patches = [image_patch]
    elif len(puppy_patches) == 1:
        return puppy_patches[0]
    puppy_patches_right = [p for p in puppy_patches if p.horizontal_center > image_patch.horizontal_center]
    if len(puppy_patches_right) == 0:
        puppy_patches_right = puppy_patches
    puppy_patches_right.sort(key=lambda p: p.vertical_center)
    puppy_patch = puppy_patches_right[0]
    # Remember: return the puppy
    return puppy_patch"
2876,guy,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2877,second man in from left with white hair,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[1]
    if man_patch.exists(""white hair""):
        return man_patch
    # Remember: return the man
    return man_patch"
2878,brown clothes but not the cat,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""brown clothes"", ""not the cat""])
    # Remember: return the person
    return person_patch"
2879,batter,"
    # Return the batter
    image_patch = ImagePatch(image)
    batter_patches = image_patch.find(""batter"")
    batter_patches.sort(key=lambda batter: batter.horizontal_center)
    batter_patch = batter_patches[0]
    # Remember: return the batter
    return batter_patch"
2880,lowest guy,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2881,person on right front in gray,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person, image_patch))
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2882,finger on top middle,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.vertical_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2883,boy blue,"
    # Return the boy
    image_patch = ImagePatch(image)
    boy_patches = image_patch.find(""boy"")
    if len(boy_patches) == 0:
        boy_patches = [image_patch]
    boy_patch = best_image_match(boy_patches, [""boy blue""])
    # Remember: return the boy
    return boy_patch"
2884,woman in pink blazer,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
2885,left person,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2886,sory,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2887,guy on right side,"
    # Return the guy
    image_patch = ImagePatch(image)
    guy_patches = image_patch.find(""guy"")
    guy_patches.sort(key=lambda guy: guy.horizontal_center)
    guy_patch = guy_patches[-1]
    # Remember: return the guy
    return guy_patch"
2888,woman in white dress,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patch = best_image_match(woman_patches, [""white dress""])
    # Remember: return the woman
    return woman_patch"
2889,bigger,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2890,the upper most bit of munchies,"
    # Return the munchies
    image_patch = ImagePatch(image)
    munchies_patches = image_patch.find(""munchies"")
    munchies_patches.sort(key=lambda munchies: munchies.vertical_center)
    munchies_patch = munchies_patches[0]
    # Remember: return the munchies
    return munchies_patch"
2891,left man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    # Remember: return the man
    return man_patches[0]"
2892,guy in the middle,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[len(person_patches) // 2]
    # Remember: return the person
    return person_patch"
2893,15,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    for patch in person_patches:
        if patch.exists(""15""):
            return patch
    # Remember: return the person
    return person_patches[0]"
2894,baby,"
    # Return the baby
    image_patch = ImagePatch(image)
    baby_patches = image_patch.find(""baby"")
    if len(baby_patches) == 0:
        baby_patches = [image_patch]
    baby_patch = baby_patches[0]
    # Remember: return the baby
    return baby_patch"
2895,right woman,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[-1]
    # Remember: return the woman
    return woman_patch"
2896,person on right,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
2897,girl sitting with drumsticks,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    girl_patches.sort(key=lambda girl: distance(girl, image_patch))
    girl_patch = girl_patches[0]
    # Remember: return the girl
    return girl_patch"
2898,person on left with arms and legs stretched out,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2899,left yellowman,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2900,man in the fire suit,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2901,right,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_rightmost = person_patches[-1]
    # Remember: return the person
    return person_rightmost"
2902,guy on bike,"
    # Return the guy
    image_patch = ImagePatch(image)
    guy_patches = image_patch.find(""guy"")
    if len(guy_patches) == 0:
        guy_patches = [image_patch]
    guy_patch = best_image_match(guy_patches, [""on bike""])
    # Remember: return the guy
    return guy_patch"
2903,guy,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[len(person_patches) // 2]
    # Remember: return the person
    return person_patch"
2904,arm blue shirt white stripes,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""arm"", ""blue shirt"", ""white stripes""])
    # Remember: return the person
    return person_patch"
2905,man standing behind fence,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2906,second man from left,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[1]
    # Remember: return the man
    return man_patch"
2907,blue shirt in background,"
    # Return the shirt
    image_patch = ImagePatch(image)
    shirt_patches = image_patch.find(""shirt"")
    if len(shirt_patches) == 0:
        shirt_patches = [image_patch]
    shirt_patch = best_image_match(shirt_patches, [""blue shirt""])
    # Remember: return the shirt
    return shirt_patch"
2908,kid stealing treats,"
    # Return the kid
    image_patch = ImagePatch(image)
    kid_patches = image_patch.find(""kid"")
    kid_patches.sort(key=lambda kid: kid.horizontal_center)
    kid_patch = kid_patches[len(kid_patches) // 2]  # Return the middle kid
    # Remember: return the kid
    return kid_patch"
2909,checkered shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""checkered shirt""])
    # Remember: return the person
    return person_patch"
2910,dude with tongue poking out,"
    # Return the dude
    image_patch = ImagePatch(image)
    dude_patches = image_patch.find(""dude"")
    if len(dude_patches) == 0:
        dude_patches = [image_patch]
    elif len(dude_patches) == 1:
        return dude_patches[0]
    dude_patches.sort(key=lambda dude: dude.vertical_center)
    dude_patch = dude_patches[0]
    # Remember: return the dude
    return dude_patch"
2911,batter,"
    # Return the batter
    image_patch = ImagePatch(image)
    batter_patches = image_patch.find(""batter"")
    batter_patches.sort(key=lambda batter: batter.horizontal_center)
    batter_patch = batter_patches[0]
    # Remember: return the batter
    return batter_patch"
2912,lady stading by tulips,"
    # Return the lady
    image_patch = ImagePatch(image)
    lady_patches = image_patch.find(""lady"")
    if len(lady_patches) == 0:
        lady_patches = [image_patch]
    lady_patches.sort(key=lambda lady: lady.horizontal_center)
    lady_patch = lady_patches[0]
    # Remember: return the lady
    return lady_patch"
2913,white shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""white shirt""])
    # Remember: return the person
    return person_patch"
2914,middle woman,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[len(woman_patches) // 2]
    # Remember: return the woman
    return woman_patch"
2915,arm,"
    # Return the arm
    image_patch = ImagePatch(image)
    arm_patches = image_patch.find(""arm"")
    arm_patches.sort(key=lambda arm: arm.horizontal_center)
    arm_patch = arm_patches[0]
    # Remember: return the arm
    return arm_patch"
2916,the person closest us,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: distance(person, image_patch))
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2917,man left,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
2918,person out of view left,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2919,black screen next to blue typewriter,"
    # Return the screen
    image_patch = ImagePatch(image)
    screen_patches = image_patch.find(""screen"")
    if len(screen_patches) == 0:
        screen_patches = [image_patch]
    elif len(screen_patches) == 1:
        return screen_patches[0]
    blue_typewriter_patches = image_patch.find(""blue typewriter"")
    if len(blue_typewriter_patches) == 0:
        blue_typewriter_patches = [image_patch]
    blue_typewriter_patch = blue_typewriter_patches[0]
    screen_patches_right = [s for s in screen_patches if s.horizontal_center > blue_typewriter_patch.horizontal_center]
    if len(screen_patches_right) == 0:
        screen_patches_right = screen_patches
    screen_patches_right.sort(key=lambda s: distance(s, blue_typewriter_patch))
    screen_patch = screen_patches"
2920,batter,"
    # Return the batter
    image_patch = ImagePatch(image)
    batter_patches = image_patch.find(""batter"")
    batter_patches.sort(key=lambda batter: batter.horizontal_center)
    batter_patch = batter_patches[0]
    # Remember: return the batter
    return batter_patch"
2921,child in mddle,"
    # Return the child
    image_patch = ImagePatch(image)
    child_patches = image_patch.find(""child"")
    child_patches.sort(key=lambda child: child.horizontal_center)
    child_patch = child_patches[len(child_patches) // 2]
    # Remember: return the child
    return child_patch"
2922,right guy,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    rightmost_person = person_patches[-1]
    # Remember: return the person
    return rightmost_person"
2923,white horse without spots,"
    # Return the horse
    image_patch = ImagePatch(image)
    horse_patches = image_patch.find(""horse"")
    horse_patches.sort(key=lambda horse: distance(horse, image_patch))
    horse_patch = horse_patches[0]
    if horse_patch.exists(""spots""):
        horse_patches = [h for h in horse_patches if not h.exists(""spots"")]
        horse_patches.sort(key=lambda horse: distance(horse, image_patch))
        horse_patch = horse_patches[0]
    # Remember: return the horse
    return horse_patch"
2924,person on left,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2925,very front botom,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2926,with board,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""with board""])
    # Remember: return the person
    return person_patch"
2927,left sitting person,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.horizontal_center)
    person_patch = person_patches[0]
    # Remember: return the person
    return person_patch"
2928,baseball player hitting runner,"
    # Return the baseball player
    image_patch = ImagePatch(image)
    baseball_patches = image_patch.find(""baseball"")
    if len(baseball_patches) == 0:
        baseball_patches = [image_patch]
    baseball_patches.sort(key=lambda baseball: baseball.vertical_center)
    baseball_patch = baseball_patches[0]
    runner_patches = image_patch.find(""runner"")
    if len(runner_patches) == 0:
        runner_patches = [image_patch]
    runner_patches.sort(key=lambda runner: runner.horizontal_center)
    runner_patch = runner_patches[0]
    # Remember: return the baseball player
    return baseball_patch"
2929,lady in front white shirt,"
    # Return the lady
    image_patch = ImagePatch(image)
    lady_patches = image_patch.find(""lady"")
    if len(lady_patches) == 0:
        lady_patches = [image_patch]
    lady_patches.sort(key=lambda lady: lady.horizontal_center)
    lady_patch = lady_patches[0]
    # Remember: return the lady
    return lady_patch"
2930,yellow,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, ""yellow"")
    # Remember: return the person
    return person_patch"
2931,guy on the left,"
    # Return the guy
    image_patch = ImagePatch(image)
    guy_patches = image_patch.find(""guy"")
    guy_patches.sort(key=lambda guy: guy.horizontal_center)
    guy_patch = guy_patches[0]
    # Remember: return the guy
    return guy_patch"
2932,the man on the right is looking at his cell phone,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[-1]
    # Remember: return the man
    return man_patch"
